"Format","MoTeC CSV File",,,"Workbook","Driver"
"Venue","daytona 2011 road",,,"Worksheet","Driver General"
"Vehicle","porsche718gt4",,,"Vehicle Desc","porsche718gt4"
"Driver","Craig Putzstuck",,,"Engine ID",""
"Device","ADL"
"Comment","baseline.sto",,,"Session","Race"
"Log Date","6/19/2025",,,"Origin Time","0.000","s"
"Log Time","12:54:24 PM",,,"Start Time","0.000","s"
"Sample Rate","1.000","Hz",,"End Time","1545.217","s"
"Duration","1545.217","s",,"Start Distance","0","m"
"Range","entire outing",,,"End Distance","70421","m"
"Beacon Markers","96.189 216.621 333.781 450.185 566.681 683.183 799.418 915.999 1033.713 1150.292 1268.527 1385.641 1532.211 "
"Time","Distance","Brake","Throttle","Fuel Level","Fuel Remaining","Lap","LapDeltaToBestLap","Speed","Tyre Pres FL","Tyre Pres FR","Tyre Pres RL","Tyre Pres RR","Steering Wheel Angle","TrackTemp"
"s","m","%","%","l","%","","s","m/s","kPa","kPa","kPa","kPa","rad","C"
"856.000","38385","0.000000","100.000000","24.0272384","27.6175168","7","0.4245208","33.4909600","189.266000","196.909824","182.512912","187.308528","0.51723860","22.7777712"
"857.000","38420","0.000000","100.000000","23.9980848","27.5840032","7","0.4443333","37.1370720","189.253504","196.952192","182.506912","187.364416","0.55156500","22.7777712"
"858.000","38459","0.000000","100.000000","23.9682176","27.5496736","7","0.4581508","40.2888160","189.239104","196.987072","182.503728","187.416944","0.24315708","22.7777712"
"859.000","38501","0.000000","100.000000","23.9410384","27.5184320","7","0.4728769","42.6679872","189.222912","197.014064","182.505696","187.454352","0.27197952","22.7777712"
"860.000","38545","0.000000","100.000000","23.9125696","27.4857152","7","0.4820445","45.1059520","189.206384","197.025424","182.510096","187.471104","0.19599182","22.7777712"
"861.000","38591","0.000000","100.000000","23.8828480","27.4515520","7","0.4856039","47.5453568","189.191664","197.023424","182.517952","187.472288","0.20359070","22.7777712"
"862.000","38640","0.000000","100.000000","23.8522480","27.4163776","7","0.4851378","49.8463744","189.180816","197.017472","182.529632","187.470592","0.22691066","22.7777712"
"863.000","38691","0.000000","100.000000","23.8224112","27.3820832","7","0.4831089","51.8487296","189.172848","197.014224","182.541168","187.475392","0.18996606","22.7777712"
"864.000","38744","0.000000","100.000000","23.7941232","27.3495680","7","0.4793932","53.5195264","189.168528","197.013232","182.552288","187.484848","0.18262910","22.7777712"
"865.000","38799","0.000000","100.000000","23.7651360","27.3162464","7","0.4742279","55.0768832","189.167488","197.013760","182.565824","187.497168","0.17424400","22.7777712"
"866.000","38855","0.000000","100.000000","23.7355024","27.2821856","7","0.4732961","56.5080192","189.167504","197.018832","182.580880","187.515168","0.21407228","22.7777712"
"867.000","38912","0.000000","100.000000","23.7053312","27.2475104","7","0.4750032","57.9439744","189.166112","197.032784","182.595504","187.544192","0.19625426","22.7777712"
"868.000","38971","0.000000","100.000000","23.6747680","27.2123776","7","0.4760291","59.3240064","189.166192","197.051072","182.612640","187.579072","0.19599182","22.7777712"
"869.000","39031","0.000000","100.000000","23.6439424","27.1769440","7","0.4742533","60.6253312","189.168016","197.074240","182.632688","187.620128","0.18629712","22.7777712"
"870.000","39093","0.000000","100.000000","23.6129232","27.1412896","7","0.4709324","61.8030080","189.172352","197.102208","182.656544","187.667008","0.18603514","22.7777712"
"871.000","39155","0.000000","100.000000","23.5852608","27.1094944","7","0.4712946","62.4267008","189.178976","197.135360","182.682224","187.719104","0.18629712","22.7777712"
"872.000","39218","0.000000","100.000000","23.5576992","27.0778144","7","0.4761706","62.9873408","189.185104","197.170544","182.704016","187.774208","0.18891730","22.7777712"
"873.000","39281","0.000000","100.000000","23.5299136","27.0458752","7","0.4786558","63.6253504","189.186240","197.200384","182.712784","187.833248","0.13887146","22.7777712"
"874.000","39346","0.000000","100.000000","23.5018672","27.0136384","7","0.4800203","64.3379968","189.180448","197.200736","182.702080","187.875232","0.08672962","22.7777712"
"875.000","39410","0.000000","100.000000","23.4735696","26.9811168","7","0.4815797","64.9798912","189.169504","197.182272","182.682192","187.898976","-0.00131013","22.7777712"
"876.000","39476","0.000000","100.000000","23.4450448","26.9483264","7","0.4829875","65.5451584","189.154096","197.150384","182.668528","187.895328","0.00026243","22.7777712"
"877.000","39542","0.000000","100.000000","23.4163232","26.9153152","7","0.4840083","66.0955712","189.134912","197.107344","182.658384","187.870672","0.00602680","22.7777712"
"878.000","39608","0.000000","100.000000","23.3874032","26.8820736","7","0.4845537","66.6328960","189.113728","197.060736","182.648784","187.838416","-0.00157155","22.7777712"
"879.000","39675","0.000000","100.000000","23.3582976","26.8486176","7","0.4846780","67.1276096","189.091792","197.012288","182.639760","187.803456","0.00681308","22.7777712"
"880.000","39742","0.000000","100.000000","23.3290240","26.8149680","7","0.4846988","67.5841088","189.069824","196.963168","182.631344","187.767072","-0.00681207","22.7777712"
"881.000","39810","47.444296","82.564728","23.2997120","26.7812768","7","0.4846848","67.8606720","189.048032","196.914080","182.622688","187.730752","0.05397581","22.7777712"
"882.000","39868","61.146208","75.000000","23.2862304","26.7657808","7","0.5714299","53.3343712","189.075792","196.925168","182.615072","187.707888","0.07991601","22.7777712"
"883.000","39913","15.143567","70.554888","23.2705840","26.7477984","7","0.7071097","42.5999008","189.132448","196.972672","182.601664","187.688176","0.68756032","22.7777712"
"884.000","39957","0.000000","100.000000","23.2436352","26.7168224","7","0.7597198","44.4047584","189.158512","197.020752","182.574688","187.687824","0.52772008","22.7777712"
"885.000","39998","55.856060","44.710244","23.2261424","26.6967152","7","0.7818059","38.6496864","189.163248","197.058384","182.542848","187.704048","-0.73257824","22.7777712"
"886.000","40037","0.000000","75.141792","23.2093200","26.6773792","7","0.7296889","38.2768704","189.200672","197.063984","182.537440","187.684624","-1.35664304","22.7777712"
"887.000","40076","0.000000","100.000000","23.1827312","26.6468160","7","0.6658739","40.1890144","189.275040","197.037296","182.580208","187.642464","-0.81798944","22.7777712"
"888.000","40117","0.000000","100.000000","23.1542512","26.6140816","7","0.6276171","42.5425984","189.364816","196.995568","182.662592","187.594016","0.08672959","22.7777712"
"889.000","40161","0.000000","100.000000","23.1256272","26.5811824","7","0.5897449","45.1512960","189.413696","196.955536","182.716240","187.553008","0.28665346","22.7777712"
"890.000","40208","0.000000","100.000000","23.0958304","26.5469328","7","0.5613685","47.5855872","189.427472","196.930192","182.736656","187.532672","0.18996604","22.7777712"
"891.000","40257","0.000000","100.000000","23.0651648","26.5116848","7","0.5376119","49.9313920","189.421808","196.904784","182.739072","187.516160","0.15747468","22.7777712"
"892.000","40308","0.000000","100.000000","23.0352032","26.4772480","7","0.5166154","51.9087904","189.405696","196.878608","182.731632","187.501392","0.12891427","22.7777712"
"893.000","40361","0.000000","100.000000","23.0068528","26.4446576","7","0.5031529","53.5090304","189.383136","196.853520","182.723488","187.480048","0.14489724","22.7777712"
"894.000","40415","0.000000","100.000000","22.9778416","26.4113120","7","0.4896092","55.0422144","189.358592","196.829760","182.720224","187.451888","0.21643064","22.7777712"
"895.000","40471","0.000000","100.000000","22.9481904","26.3772320","7","0.4768351","56.4844736","189.337264","196.814544","182.720976","187.432720","0.19625426","22.7777712"
"896.000","40528","0.000000","100.000000","22.9180128","26.3425440","7","0.4659625","57.9261504","189.320752","196.812384","182.724704","187.432272","0.21433424","22.7777712"
"897.000","40587","0.000000","100.000000","22.8874352","26.3073984","7","0.4562902","59.3812032","189.309296","196.818880","182.731104","187.447808","0.18917978","22.7777712"
"898.000","40648","0.000000","100.000000","22.8565840","26.2719360","7","0.4468548","60.7349568","189.303104","196.832016","182.742208","187.474800","0.19153760","22.7777712"
"899.000","40709","0.000000","100.000000","22.8259264","26.2366944","7","0.4373083","61.9373120","189.299792","196.853200","182.757360","187.513008","0.19599190","22.7777712"
"900.000","40772","0.000000","100.000000","22.7985072","26.2051808","7","0.4318008","62.6435904","189.299968","196.882176","182.775632","187.558848","0.20097050","22.7777712"
"901.000","40835","0.000000","100.000000","22.7708416","26.1733792","7","0.4273803","63.3127552","189.301968","196.917264","182.795296","187.610800","0.18760772","22.7777712"
"902.000","40899","0.000000","100.000000","22.7429504","26.1413216","7","0.4233520","63.9204672","189.305104","196.956880","182.816224","187.667424","0.20070856","22.7777712"
"903.000","40963","0.000000","100.000000","22.7148608","26.1090368","7","0.4193829","64.5060352","189.307728","197.003568","182.837776","187.731296","0.19677866","22.7777712"
"904.000","41028","0.000000","100.000000","22.6865776","26.0765248","7","0.4146951","65.0655488","189.310736","197.053040","182.860560","187.799664","0.18813106","22.7777712"
"905.000","41094","0.000000","100.000000","22.6581056","26.0438000","7","0.4096965","65.5738304","189.314416","197.098688","182.880032","187.870416","0.19835022","22.7777712"
"906.000","41160","0.000000","100.000000","22.6294352","26.0108432","7","0.4050360","66.1026560","189.309760","197.129856","182.881168","187.939072","0.15773666","22.7777712"
"907.000","41226","0.000000","100.000000","22.6005408","25.9776320","7","0.3982565","66.6853568","189.296272","197.131344","182.861536","187.989952","0.06131274","22.7777712"
"908.000","41293","0.000000","100.000000","22.5714288","25.9441696","7","0.3907565","67.1870016","189.277696","197.108624","182.837536","188.010224","-0.01441043","22.7777712"
"909.000","41361","0.000000","100.000000","22.5421312","25.9104960","7","0.3840919","67.6342016","189.255296","197.066640","182.821568","187.995248","0.00235884","22.7777712"
"910.000","41429","0.000000","100.000000","22.5126736","25.8766384","7","0.3773470","68.0616000","189.230912","197.015616","182.809696","187.962320","0.02148595","22.7777712"
"911.000","41497","0.000000","100.000000","22.4830640","25.8426032","7","0.3705590","68.4780608","189.203536","196.963664","182.796208","187.925696","0.01624543","22.7777712"
"912.000","41566","0.000000","100.000000","22.4533152","25.8084080","7","0.3636252","68.8724032","189.175504","196.911344","182.782448","187.888256","0.04139935","22.7777712"
"913.000","41635","0.000000","100.000000","22.4234528","25.7740816","7","0.3560429","69.1761216","189.146784","196.868480","182.769936","187.857536","0.14935252","22.7777712"
"914.000","41704","0.000000","100.000000","22.3934960","25.7396528","7","0.3492173","69.4687296","189.109184","196.846032","182.757392","187.838048","0.13520245","22.7777712"
"915.000","41774","0.000000","100.000000","22.3634720","25.7051408","7","0.3435359","69.7621888","189.075584","196.834800","182.747072","187.832384","0.10061621","22.7777712"
"916.000","41844","0.000000","100.000000","22.3333872","25.6705584","8","-0.0004046","69.9584896","189.052768","196.822064","182.741856","187.834016","0.14437388","22.7777712"
"917.000","41914","0.000000","100.000000","22.3032768","25.6359488","8","-0.0032475","70.0503168","189.030848","196.819344","182.734976","187.849632","0.21118958","22.7777712"
"918.000","41985","0.000000","100.000000","22.2731184","25.6012864","8","-0.0045838","70.2113600","189.002816","196.826512","182.718976","187.881856","0.17293438","22.7777712"
"919.000","42055","0.000000","100.000000","22.2428912","25.5665424","8","-0.0092343","70.5206208","188.971792","196.817952","182.689376","187.910944","0.18184284","22.7777712"
"920.000","42123","100.000000","72.182480","22.2170560","25.5368464","8","-0.0040673","63.6828928","188.958720","196.835360","182.653952","187.947392","0.35530408","22.7777712"
"921.000","42177","100.000000","60.542548","22.1976608","25.5145504","8","0.0354663","50.7989056","188.993040","196.929600","182.620224","187.969904","0.61261832","22.7777712"
"922.000","42219","100.000000","58.545008","22.1808016","25.4951744","8","0.1181895","39.0070080","189.026736","197.035568","182.588880","187.984608","0.61943180","22.7777712"
"923.000","42250","62.909568","63.748476","22.1642176","25.4761120","8","0.2243606","27.9126272","189.050176","197.120880","182.559456","187.986000","0.75018736","22.7777712"
"924.000","42275","98.546424","49.667068","22.1453856","25.4544672","8","0.2152154","22.8083072","189.061728","197.180880","182.528352","187.973632","1.73078128","22.7777712"
"925.000","42297","0.000000","85.129480","22.1244912","25.4304512","8","0.3490839","23.3379152","189.063264","197.226848","182.496288","187.954128","2.07146784","22.7777712"
"926.000","42323","0.000000","100.000000","22.0952448","25.3968336","8","0.4269708","27.9629600","189.050320","197.272144","182.459440","187.939568","1.06463824","22.7777712"
"927.000","42353","0.000000","100.000000","22.0697536","25.3675312","8","0.4500325","31.3929600","189.024592","197.315296","182.424352","187.942176","0.35609036","22.7777712"
"928.000","42386","0.000000","100.000000","22.0420304","25.3356672","8","0.4614933","35.0452896","188.993664","197.339984","182.391104","187.944560","0.17607800","22.7777712"
"929.000","42423","0.000000","100.000000","22.0119808","25.3011280","8","0.4858322","38.7215744","188.959568","197.342720","182.360848","187.938832","-0.08725093","22.7777712"
"930.000","42464","0.000000","100.000000","21.9834576","25.2683408","8","0.5107983","41.6408576","188.929344","197.325936","182.341504","187.921200","-0.09825683","22.7777712"
"931.000","42507","0.000000","100.000000","21.9554160","25.2361120","8","0.5301068","44.1969824","188.903504","197.297200","182.333248","187.893040","0.62624460","22.7777712"
"932.000","42553","0.000000","100.000000","21.9261120","25.2024272","8","0.5466325","46.4650528","188.869264","197.288752","182.316224","187.890448","0.40875808","22.7777712"
"933.000","42600","0.000000","100.000000","21.8957808","25.1675648","8","0.5612572","48.7892608","188.829312","197.292352","182.295376","187.909632","-0.07519832","22.7777712"
"934.000","42650","24.937446","73.316896","21.8651280","25.1323312","8","0.5755926","50.9623296","188.799376","197.273280","182.285920","187.908064","-0.16742839","22.7777712"
"935.000","42693","93.840120","39.482120","21.8530720","25.1184736","8","0.5855053","38.1160864","188.809856","197.266896","182.288976","187.889072","-0.15249309","22.7777712"
"936.000","42725","76.802104","43.131932","21.8408560","25.1044336","8","0.6329832","27.7114912","188.839568","197.280224","182.286720","187.866352","-0.60131516","22.7777712"
"937.000","42748","0.000000","54.007392","21.8271168","25.0886384","8","0.7954238","22.7526816","188.867424","197.287888","182.282112","187.839504","-2.07261920","22.7777712"
"938.000","42772","0.000000","33.193580","21.8180864","25.0782608","8","0.7289113","22.8541744","188.901824","197.282416","182.283856","187.805984","-2.27511600","22.7777712"
"939.000","42795","0.000000","41.257700","21.8075184","25.0661120","8","0.6228704","23.0068336","188.946672","197.267584","182.294192","187.768384","-2.42050336","22.7777712"
"940.000","42819","0.000000","100.000000","21.7826592","25.0375392","8","0.5403272","26.5210288","189.003728","197.244976","182.316576","187.727104","-1.06950448","22.7777712"
"941.000","42848","0.000000","100.000000","21.7533424","25.0038416","8","0.5029477","30.4383488","189.067104","197.214864","182.367360","187.686384","-0.42577148","22.7777712"
"942.000","42881","0.000000","100.000000","21.7262112","24.9726560","8","0.5034159","34.0208576","189.119952","197.182416","182.430032","187.649472","-0.25572592","22.7777712"
"943.000","42917","0.000000","100.000000","21.6967568","24.9388016","8","0.4914736","37.6444640","189.157280","197.148816","182.489952","187.616464","-0.12000421","22.7777712"
"944.000","42956","0.000000","100.000000","21.6658000","24.9032192","8","0.4743871","41.1611360","189.173360","197.116256","182.535824","187.588048","0.00131013","22.7777712"
"945.000","42999","0.000000","100.000000","21.6372624","24.8704160","8","0.4604021","43.8089760","189.171600","197.086784","182.563664","187.564720","0.01519671","22.7777712"
"946.000","43044","0.000000","100.000000","21.6081168","24.8369152","8","0.4477765","46.3286816","189.159888","197.058704","182.576208","187.545264","0.01362516","22.7777712"
"947.000","43092","0.000000","100.000000","21.5778272","24.8021008","8","0.4363628","48.7415552","189.142256","197.029696","182.581360","187.526560","0.05580979","22.7777712"
"948.000","43142","0.000000","100.000000","21.5469120","24.7665632","8","0.4260337","51.0218912","189.119952","196.999040","182.581520","187.508160","0.06733955","22.7777712"
"949.000","43194","0.000000","100.000000","21.5173776","24.7326176","8","0.4183078","52.8551040","189.095408","196.969664","182.577344","187.492864","0.20830738","22.7777712"
"950.000","43248","0.000000","100.000000","21.4886032","24.6995456","8","0.4102369","54.2054144","189.064544","196.960480","182.566096","187.494896","0.38700924","22.7777712"
"951.000","43302","0.000000","100.000000","21.4593264","24.6658896","8","0.4039980","55.0805952","189.026288","197.013824","182.548720","187.557456","0.84661784","22.7777712"
"952.000","43358","0.000000","100.000000","21.4296480","24.6317776","8","0.4047705","55.9891648","188.984016","197.110736","182.528976","187.663104","0.52850556","22.7777712"
"953.000","43415","14.166567","76.966704","21.3997872","24.5974576","8","0.4075982","57.2340032","188.944016","197.197296","182.511984","187.762096","-0.15563819","22.7777712"
"954.000","43465","85.809584","31.935874","21.3887888","24.5848144","8","0.4701034","45.9924128","188.955568","197.241008","182.508880","187.794608","-0.22428486","22.7777712"
"955.000","43503","98.737032","32.059188","21.3787520","24.5732768","8","0.5650207","33.2088352","189.005984","197.280288","182.512720","187.794544","-0.55258168","22.7777712"
"956.000","43531","20.231144","39.038216","21.3677120","24.5605872","8","0.6449136","27.1725152","189.061072","197.303664","182.520944","187.781568","-0.70113840","22.7777712"
"957.000","43557","75.050640","34.969164","21.3557504","24.5468400","8","0.5325422","23.2225456","189.104976","197.310848","182.527360","187.758352","-1.80619744","22.7777712"
"958.000","43578","0.000000","59.161524","21.3442288","24.5335968","8","0.5429871","21.5334320","189.147824","197.309152","182.534048","187.731136","-2.46215504","22.7777712"
"959.000","43601","0.000000","100.000000","21.3213232","24.5072672","8","0.4429158","25.0574336","189.199392","197.296688","182.550624","187.697360","-1.17429984","22.7777712"
"960.000","43629","0.000000","100.000000","21.2909104","24.4723136","8","0.3797952","29.8430496","189.256880","197.273728","182.591392","187.662144","-0.74724928","22.7777712"
"961.000","43661","0.000000","100.000000","21.2643344","24.4417632","8","0.3420405","33.2054560","189.314720","197.244832","182.653232","187.629632","-0.65528800","22.7777712"
"962.000","43696","0.000000","100.000000","21.2352864","24.4083760","8","0.3205753","36.6259840","189.366768","197.213312","182.726608","187.597664","-0.21118454","22.7777712"
"963.000","43735","0.000000","100.000000","21.2045952","24.3730976","8","0.3070184","40.2190432","189.406784","197.181008","182.803008","187.569040","0.04768858","22.7777712"
"964.000","43776","0.000000","100.000000","21.1769872","24.3413632","8","0.2987568","42.8859072","189.421536","197.152304","182.852000","187.547584","-0.02279508","22.7777712"
"965.000","43821","0.000000","100.000000","21.1483168","24.3084112","8","0.2922289","45.4772384","189.420080","197.124304","182.877888","187.529152","0.15957057","22.7777712"
"966.000","43868","0.000000","100.000000","21.1183456","24.2739600","8","0.2864488","47.9824320","189.407376","197.097200","182.889184","187.512032","0.08751488","22.7777712"
"967.000","43909","87.775528","25.967942","21.1073472","24.2613184","8","0.3251114","36.6702560","189.412736","197.093760","182.892640","187.502160","0.08777681","22.7777712"
"968.000","43939","65.447396","33.958064","21.0981392","24.2507344","8","0.3636287","26.2735360","189.440864","197.113328","182.892672","187.494112","0.93780800","22.7777712"
"969.000","43964","0.000000","40.616524","21.0862720","24.2370944","8","0.2606847","24.0399216","189.461408","197.136192","182.886560","187.488720","2.04866864","22.7777712"
"970.000","43989","0.000000","49.420464","21.0705696","24.2190464","8","0.3243419","25.2177584","189.471904","197.169920","182.875344","187.495040","2.08273776","22.7777712"
"971.000","44016","0.000000","100.000000","21.0445344","24.1891216","8","0.4184441","27.9653088","189.477696","197.214096","182.861248","187.515920","0.85709968","22.7777712"
"972.000","44045","0.000000","100.000000","21.0191264","24.1599152","8","0.4873715","30.2602016","189.477200","197.269856","182.850816","187.567040","-0.05869147","22.7777712"
"973.000","44077","0.000000","100.000000","20.9921824","24.1289440","8","0.5255108","33.9833344","189.472832","197.315792","182.845920","187.625072","0.37993468","22.7777712"
"974.000","44113","0.000000","100.000000","20.9627472","24.0951136","8","0.5541547","37.5118592","189.465824","197.349504","182.843856","187.676880","0.52300340","22.7777712"
"975.000","44153","0.000000","100.000000","20.9318720","24.0596224","8","0.5823198","40.6591008","189.453392","197.382976","182.844032","187.731008","0.23739218","22.7777712"
"976.000","44195","0.000000","100.000000","20.9044672","24.0281232","8","0.6013778","43.1178080","189.439200","197.404688","182.849136","187.767168","0.26097414","22.7777712"
"977.000","44239","0.000000","100.000000","20.8757952","23.9951664","8","0.6164922","45.4686240","189.425328","197.410896","182.857488","187.781456","0.21774024","22.7777712"
"978.000","44286","0.000000","100.000000","20.8459072","23.9608128","8","0.6273399","47.8739744","189.411632","197.406944","182.867040","187.783824","0.21354794","22.7777712"
"979.000","44335","0.000000","100.000000","20.8152256","23.9255472","8","0.6336391","50.1406144","189.401792","197.399440","182.879888","187.783760","0.19835020","22.7777712"
"980.000","44387","0.000000","100.000000","20.7849808","23.8907840","8","0.6388070","52.0842752","189.395136","197.392080","182.893776","187.787952","0.20516278","22.7777712"
"981.000","44440","0.000000","100.000000","20.7566224","23.8581872","8","0.6440056","53.6376224","189.390880","197.389104","182.906448","187.798064","0.21249922","22.7777712"
"982.000","44495","0.000000","100.000000","20.7275888","23.8248144","8","0.6492728","55.1831424","189.387168","197.391008","182.918736","187.814064","0.20097048","22.7777712"
"983.000","44551","0.000000","100.000000","20.6978928","23.7906816","8","0.6540794","56.6836224","189.384912","197.396384","182.932848","187.834704","0.18682144","22.7777712"
"984.000","44608","0.000000","100.000000","20.6676672","23.7559392","8","0.6593222","58.0780160","189.384256","197.405104","182.949632","187.859792","0.20175674","22.7777712"
"985.000","44667","0.000000","100.000000","20.6370800","23.7207792","8","0.6640064","59.4037376","189.383968","197.420112","182.968112","187.892976","0.18603518","22.7777712"
"986.000","44728","0.000000","100.000000","20.6062416","23.6853376","8","0.6674862","60.6214400","189.385424","197.439600","182.989408","187.931616","0.19677866","22.7777712"
"987.000","44789","0.000000","100.000000","20.5762848","23.6509024","8","0.6711184","61.5968960","189.387696","197.466416","183.012608","187.978384","0.18970362","22.7777712"
"988.000","44851","0.000000","100.000000","20.5490176","23.6195600","8","0.6797035","62.2107840","189.391456","197.498768","183.035888","188.030048","0.20594910","22.7777712"
"989.000","44914","0.000000","100.000000","20.5215200","23.5879552","8","0.6876805","62.8314304","189.394944","197.531200","183.054256","188.084496","0.18734578","22.7777712"
"990.000","44977","0.000000","100.000000","20.4937744","23.5560624","8","0.6915348","63.4856256","189.394704","197.551104","183.060016","188.136976","0.09825785","22.7777712"
"991.000","45041","0.000000","100.000000","20.4657712","23.5238736","8","0.6965164","64.1755136","189.387760","197.539504","183.046944","188.168800","0.05712092","22.7777712"
"992.000","45106","0.000000","100.000000","20.4375264","23.4914096","8","0.7021872","64.7761408","189.374384","197.511360","183.027504","188.179440","0.04952156","22.7777712"
"993.000","45171","0.000000","100.000000","20.4090752","23.4587056","8","0.7086219","65.3329856","189.353040","197.476384","183.009712","188.171104","0.00104871","22.7777712"
"994.000","45237","0.000000","100.000000","20.3804272","23.4257776","8","0.7145068","65.8656512","189.331728","197.430672","182.998880","188.143504","0.00864707","22.7777712"
"995.000","45303","0.000000","100.000000","20.3515904","23.3926336","8","0.7199381","66.3825472","189.310912","197.379920","182.991312","188.107488","-0.00812220","22.7777712"
"996.000","45370","0.000000","100.000000","20.3225728","23.3592784","8","0.7251381","66.8794048","189.287760","197.329664","182.981392","188.070720","0.00366897","22.7777712"
"997.000","45437","0.000000","100.000000","20.2933792","23.3257216","8","0.7298433","67.3531392","189.264304","197.278288","182.971568","188.032848","0.03065687","22.7777712"
"998.000","45504","100.000000","62.441424","20.2665424","23.2948736","8","0.7385487","64.8875456","189.241632","197.232016","182.959040","187.997728","0.06209903","22.7777712"
"999.000","45559","95.019656","64.266344","20.2479808","23.2735408","8","0.8500555","51.4238656","189.281600","197.254048","182.943104","187.968864","0.13887143","22.7777712"
"1000.000","45602","0.000000","79.679400","20.2273104","23.2497808","8","0.9893104","41.9060416","189.339472","197.300592","182.922464","187.940544","0.95169712","22.7777712"
"1001.000","45645","0.000000","100.000000","20.1996656","23.2180064","8","1.0414940","43.9787392","189.362320","197.348608","182.891984","187.939072","0.62598264","22.7777712"
"1002.000","45689","76.611448","50.998772","20.1780640","23.1931760","8","1.0058975","40.8332256","189.364848","197.376320","182.860144","187.950048","-0.72393128","22.7777712"
"1003.000","45724","44.894560","37.040684","20.1643408","23.1774032","8","0.9735809","34.1754144","189.414192","197.381344","182.854384","187.928544","-1.64193840","22.7777712"
"1004.000","45758","0.000000","100.000000","20.1414944","23.1511424","8","1.0630504","35.1923840","189.496144","197.365776","182.873360","187.888736","-0.71738192","22.7777712"
"1005.000","45795","0.000000","100.000000","20.1113872","23.1165376","8","1.1398571","38.6745184","189.578176","197.332976","182.916224","187.842608","0.02069967","22.7777712"
"1006.000","45836","0.000000","100.000000","20.0828912","23.0837824","8","1.1800793","41.6304384","189.625504","197.295200","182.943600","187.799888","0.26988360","22.7777712"
"1007.000","45879","0.000000","100.000000","20.0548912","23.0516000","8","1.2184424","44.1403936","189.642736","197.268176","182.949152","187.773456","0.18289152","22.7777712"
"1008.000","45924","0.000000","100.000000","20.0256016","23.0179328","8","1.2536652","46.6136192","189.640560","197.243232","182.942880","187.754576","0.13153446","22.7777712"
"1009.000","45972","0.000000","100.000000","19.9952144","22.9830048","8","1.2827238","49.0131872","189.628448","197.213168","182.930848","187.735856","0.12760460","22.7777712"
"1010.000","46023","0.000000","100.000000","19.9642576","22.9474240","8","1.3063344","51.2166944","189.609904","197.183040","182.920768","187.715168","0.14961395","22.7777712"
"1011.000","46075","0.000000","100.000000","19.9356208","22.9145072","8","1.3249474","52.8451808","189.586576","197.154896","182.915760","187.688912","0.19756492","22.7777712"
"1012.000","46129","0.000000","100.000000","19.9068992","22.8814928","8","1.3397968","54.4071104","189.563792","197.133232","182.913936","187.666496","0.18027132","22.7777712"
"1013.000","46184","0.000000","100.000000","19.8775152","22.8477184","8","1.3513527","55.9142528","189.546624","197.117440","182.917072","187.653264","0.19704054","22.7777712"
"1014.000","46241","0.000000","100.000000","19.8475296","22.8132528","8","1.3639832","57.3561472","189.535008","197.110832","182.924048","187.655200","0.20987898","22.7777712"
"1015.000","46299","0.000000","100.000000","19.8170912","22.7782672","8","1.3771831","58.7989824","189.526672","197.114384","182.932880","187.673600","0.19756492","22.7777712"
"1016.000","46359","0.000000","100.000000","19.7863408","22.7429216","8","1.3884319","60.1661632","189.521728","197.123792","182.945792","187.701328","0.18708338","22.7777712"
"1017.000","46420","0.000000","100.000000","19.7553696","22.7073232","8","1.3981620","61.4265344","189.519632","197.139296","182.963008","187.737616","0.19730252","22.7777712"
"1018.000","46482","0.000000","100.000000","19.7268016","22.6744816","8","1.4061085","62.2388672","189.520000","197.163040","182.983136","187.783072","0.19599184","22.7777712"
"1019.000","46545","0.000000","100.000000","19.6992880","22.6428608","8","1.4141780","62.8746624","189.522256","197.194080","183.004160","187.834384","0.19546804","22.7777712"
"1020.000","46609","0.000000","100.000000","19.6715504","22.6109776","8","1.4220574","63.4667136","189.525200","197.230096","183.026288","187.890672","0.22245640","22.7777712"
"1021.000","46673","0.000000","100.000000","19.6436160","22.5788688","8","1.4294693","64.0435200","189.527280","197.273632","183.048448","187.954352","0.20542472","22.7777712"
"1022.000","46737","0.000000","100.000000","19.6154800","22.5465280","8","1.4337209","64.6312768","189.529696","197.319008","183.070416","188.022480","0.17293434","22.7777712"
"1023.000","46802","0.000000","100.000000","19.5871376","22.5139520","8","1.4355160","65.1546432","189.532880","197.355280","183.087120","188.090016","0.16140559","22.7777712"
"1024.000","46868","0.000000","100.000000","19.5586000","22.4811472","8","1.4380932","65.6590592","189.527536","197.364848","183.083104","188.143536","0.13127257","22.7777712"
"1025.000","46934","0.000000","100.000000","19.5298512","22.4481056","8","1.4411809","66.1984000","189.510880","197.347136","183.059104","188.175408","0.04323435","22.7777712"
"1026.000","47001","0.000000","100.000000","19.5009104","22.4148368","8","1.4444708","66.6542592","189.489376","197.314880","183.036720","188.181376","0.02672547","22.7777712"
"1027.000","47068","0.000000","100.000000","19.4718032","22.3813840","8","1.4483885","67.0925248","189.463472","197.269232","183.019440","188.160896","0.00314411","22.7777712"
"1028.000","47135","0.000000","100.000000","19.4425472","22.3477552","8","1.4518474","67.5058368","189.437664","197.215968","183.006576","188.126928","0.02017582","22.7777712"
"1029.000","47203","0.000000","100.000000","19.4131392","22.3139536","8","1.4553090","67.9128704","189.411376","197.161728","182.993584","188.089728","0.02410622","22.7777712"
